Time_epoch,Transmitted_speed (km/hr),Transmitted_latitude (degrees),Transmitted_longitude (degrees),Transmitted_altitude (meters),Transmitted_heading_angle (degrees),Transmitted_timestamp (HH:MM:SS.mmm),Cloud_latitude (degrees),Cloud_longitude (degrees),Distance (meters),Received_packet_timestamp (HH:MM:SS.mmm),Latency_of_packet_transmission (ms),Packet_error_rate,Cloud_total_transferred_data (MBytes),Cloud_average_bandwidth_client (Mbits/sec),Cloud_total_transferred_data_server (MBytes),Cloud_average_bandwidth_server (Mbits/sec),Cloud_download_speed (Mbits/sec),Cloud_upload_speed (Mbits/sec),Cloud_latency (ms),Data_rate (Mbits/sec)
1715961098,46,17.6025783,78.1266008,521.095,174.2007823,32:59.5,17.59994,78.1257,308.5107041,32:59.6,57,0.253434968,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961099,42,17.6025554,78.1266123,521.127,153.3349563,32:59.6,17.59994,78.1257,306.4727378,32:59.7,52,0.228307197,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961100,49,17.6025554,78.1266123,521.127,90,32:59.7,17.59994,78.1257,306.4727378,32:59.8,51,0.187866096,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961101,54,17.602537,78.1266342,521.141,130.0363944,32:59.8,17.59994,78.1257,305.2768819,32:59.9,52,0.039373463,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961102,33,17.6025274,78.1266661,521.155,106.7486655,32:59.9,17.59994,78.1257,305.3843212,33:00.0,50,0.009757854,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961103,39,17.6025274,78.1266661,521.155,90,33:00.0,17.59994,78.1257,305.3843212,33:00.1,57,0.276254354,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961104,32,17.6025272,78.1267053,521.141,90.29232287,33:00.1,17.59994,78.1257,306.7815458,33:00.2,57,0.184995094,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961105,38,17.6025315,78.1267498,521.114,84.48068964,33:00.2,17.59994,78.1257,308.897387,33:00.3,55,0.238961187,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961106,42,17.6025315,78.1267498,521.114,90,33:00.3,17.59994,78.1257,308.897387,33:00.4,52,0.144456705,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961107,47,17.602536,78.1267993,521.129,84.80557109,33:00.4,17.59994,78.1257,311.2896928,33:00.5,51,0.035192457,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961108,44,17.6025391,78.1268505,521.15,86.53514943,33:00.5,17.59994,78.1257,313.6788276,33:00.6,50,0.037555738,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961109,33,17.6025391,78.1268505,521.15,90,33:00.6,17.59994,78.1257,313.6788276,33:00.7,52,0.205669586,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961110,44,17.6025409,78.1268979,521.199,87.82525589,33:00.7,17.59994,78.1257,315.8490282,33:00.8,59,0.129091768,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961111,51,17.6025418,78.1269392,521.243,88.75162128,33:00.8,17.59994,78.1257,317.7250422,33:00.9,52,0.060157418,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961112,31,17.6025418,78.1269392,521.243,90,33:00.9,17.59994,78.1257,317.7250422,33:01.0,54,0.147478364,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961113,44,17.6025419,78.1269745,521.277,89.83768945,33:01.0,17.59994,78.1257,319.2999293,33:01.1,51,0.019262681,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961114,37,17.6025416,78.1270041,521.323,90.58068059,33:01.1,17.59994,78.1257,320.6096921,33:01.2,52,0.174591421,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961115,37,17.6025416,78.1270041,521.323,90,33:01.2,17.59994,78.1257,320.6096921,33:01.3,55,0.080698021,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961116,46,17.6025408,78.1270285,521.387,91.87787744,33:01.3,17.59994,78.1257,321.6531024,33:01.4,56,0.23926773,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961117,41,17.6025386,78.1270494,521.45,96.00900596,33:01.4,17.59994,78.1257,322.4097039,33:01.5,53,0.093108588,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961118,48,17.6025386,78.1270494,521.45,90,33:01.5,17.59994,78.1257,322.4097039,33:01.6,51,0.136566045,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961119,39,17.6025338,78.1270698,521.457,103.2405199,33:01.6,17.59994,78.1257,322.8978303,33:01.7,54,0.003486162,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961120,38,17.6025242,78.12709,521.473,115.4192883,33:01.7,17.59994,78.1257,322.9158587,33:01.8,52,0.021734066,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961121,34,17.6025242,78.12709,521.473,90,33:01.8,17.59994,78.1257,322.9158587,33:01.9,52,0.117748067,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961122,35,17.6025076,78.1271079,521.462,132.8420495,33:01.9,17.59994,78.1257,322.1488338,33:02.0,60,0.14398165,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961123,49,17.6024834,78.1271184,521.509,156.5447352,33:02.0,17.59994,78.1257,320.2872976,33:02.1,56,0.180006164,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961124,55,17.6024834,78.1271184,521.509,90,33:02.1,17.59994,78.1257,320.2872976,33:02.2,56,0.087498774,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961125,31,17.6024555,78.1271147,521.495,187.5542847,33:02.2,17.59994,78.1257,317.3658133,33:02.3,54,0.208494566,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961126,56,17.602433,78.1270944,521.424,222.0574795,33:02.3,17.59994,78.1257,314.1450499,33:02.4,54,0.258036719,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961127,53,17.602433,78.1270944,521.424,90,33:02.4,17.59994,78.1257,314.1450499,33:02.5,55,0.233955297,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961128,56,17.6024222,78.1270633,521.425,250.8495791,33:02.5,17.59994,78.1257,311.5434126,33:02.6,57,0.011885648,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961129,42,17.6024201,78.1270255,521.412,266.8201698,33:02.6,17.59994,78.1257,309.4974856,33:02.7,57,0.144152084,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961130,35,17.6024201,78.1270255,521.412,90,33:02.7,17.59994,78.1257,309.4974856,33:02.8,52,0.031479054,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961131,34,17.6024208,78.1269793,521.378,270.8680515,33:02.8,17.59994,78.1257,307.3755745,33:02.9,55,0.072613505,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961132,54,17.602423,78.1269288,521.444,272.4944766,33:02.9,17.59994,78.1257,305.2735057,33:03.0,54,0.295998778,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961133,30,17.602423,78.1269288,521.444,90,33:03.0,17.59994,78.1257,305.2735057,33:03.1,59,0.042748663,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961134,50,17.6024257,78.126881,521.354,273.2329371,33:03.1,17.59994,78.1257,303.4201558,33:03.2,56,0.149666446,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961135,51,17.6024281,78.1268398,521.318,273.3338507,33:03.2,17.59994,78.1257,301.8894671,33:03.3,55,0.18544672,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961136,50,17.6024281,78.1268398,521.318,90,33:03.3,17.59994,78.1257,301.8894671,33:03.4,51,0.210739491,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961137,35,17.6024294,78.1268039,521.321,272.0738714,33:03.4,17.59994,78.1257,300.5202042,33:03.5,56,0.167894605,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961138,35,17.6024287,78.1267719,521.296,268.7468546,33:03.5,17.59994,78.1257,299.1440335,33:03.6,51,0.002931254,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961139,52,17.6024287,78.1267719,521.296,90,33:03.6,17.59994,78.1257,299.1440335,33:03.7,53,0.097938392,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961140,45,17.6024258,78.1267454,521.266,263.7547473,33:03.7,17.59994,78.1257,297.7893179,33:03.8,51,0.155313493,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961141,33,17.6024198,78.1267232,521.235,254.8759927,33:03.8,17.59994,78.1257,296.3008866,33:03.9,57,0.02635995,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961142,59,17.6024198,78.1267232,521.235,90,33:03.9,17.59994,78.1257,296.3008866,33:04.0,52,0.105188079,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961143,40,17.6024092,78.1267037,521.125,241.4719506,33:04.0,17.59994,78.1257,294.4513265,33:04.1,54,0.009960933,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961144,59,17.6023924,78.1266902,521.1,218.7843641,33:04.1,17.59994,78.1257,292.1932277,33:04.2,59,0.023573549,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961145,59,17.6023924,78.1266902,521.1,90,33:04.2,17.59994,78.1257,292.1932277,33:04.3,52,0.119076983,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961146,59,17.6023697,78.1266859,521.154,190.7262944,33:04.3,17.59994,78.1257,289.6742476,33:04.4,55,0.039814726,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961147,60,17.6023433,78.1266919,521.209,167.1957339,33:04.4,17.59994,78.1257,287.170511,33:04.5,54,0.170262254,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961148,53,17.6023433,78.1266919,521.209,90,33:04.5,17.59994,78.1257,287.170511,33:04.6,50,0.206839491,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961149,52,17.6023179,78.1267069,521.292,149.435975,33:04.6,17.59994,78.1257,285.1353381,33:04.7,58,0.24017601,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961150,38,17.6022964,78.126729,521.377,134.2115757,33:04.7,17.59994,78.1257,283.8116882,33:04.8,51,0.060045073,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961151,52,17.6022964,78.126729,521.377,90,33:04.8,17.59994,78.1257,283.8116882,33:04.9,55,0.050244775,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961152,32,17.6022804,78.1267579,521.451,118.9703704,33:04.9,17.59994,78.1257,283.3680198,33:05.0,56,0.031370352,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961153,48,17.6022752,78.1267922,521.294,90,33:05.0,17.59994,78.1257,284.2978901,33:05.1,56,0.190929075,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961154,60,17.6022799,78.126827,521.197,82.30831834,33:05.1,17.59994,78.1257,286.2944835,33:05.2,57,0.211942718,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961155,37,17.6022871,78.1268585,521.175,77.12499844,33:05.2,17.59994,78.1257,288.4276942,33:05.3,53,0.009475843,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961156,34,17.6022871,78.1268585,521.175,90,33:05.3,17.59994,78.1257,288.4276942,33:05.4,50,0.280863674,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961157,33,17.6022913,78.1268888,521.205,82.10829758,33:05.4,17.59994,78.1257,290.2300844,33:05.5,57,0.015591385,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961158,53,17.6022861,78.1269199,521.274,99.49219487,33:05.5,17.59994,78.1257,291.1580519,33:05.6,55,0.162388901,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961159,60,17.6022861,78.1269199,521.274,90,33:05.6,17.59994,78.1257,291.1580519,33:05.7,58,0.212718156,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961160,35,17.6022674,78.1269475,521.337,124.1190628,33:05.7,17.59994,78.1257,290.6156582,33:05.8,58,0.261290737,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961161,31,17.6022351,78.1269658,521.431,150.4656936,33:05.8,17.59994,78.1257,288.3193826,33:05.9,58,0.21422608,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961162,49,17.6022351,78.1269658,521.431,90,33:05.9,17.59994,78.1257,288.3193826,33:06.0,55,0.240518425,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961163,57,17.6021948,78.1269686,521.501,176.0255389,33:06.0,17.59994,78.1257,284.5007143,33:06.1,53,0.101835058,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961164,40,17.6021556,78.1269581,521.447,194.9950791,33:06.1,17.59994,78.1257,280.1355158,33:06.2,58,0.244447534,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961165,33,17.6021556,78.1269581,521.447,90,33:06.2,17.59994,78.1257,280.1355158,33:06.3,55,0.024034454,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961166,44,17.6021221,78.1269435,521.383,203.5485783,33:06.3,17.59994,78.1257,276.1232868,33:06.4,52,0.268444997,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961167,35,17.6020946,78.126931,521.366,204.4439548,33:06.4,17.59994,78.1257,272.8040319,33:06.5,59,0.164277713,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961168,51,17.6020946,78.126931,521.366,90,33:06.5,17.59994,78.1257,272.8040319,33:06.6,59,0.245189331,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961169,46,17.6020705,78.1269234,521.375,197.5028094,33:06.6,17.59994,78.1257,270.0659555,33:06.7,55,0.135695485,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961170,59,17.6020465,78.1269236,521.391,179.5225462,33:06.7,17.59994,78.1257,267.7383391,33:06.8,51,0.193073309,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961171,53,17.6020465,78.1269236,521.391,90,33:06.8,17.59994,78.1257,267.7383391,33:06.9,54,0.157920798,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961172,35,17.6020276,78.1269346,521.461,149.8001419,33:06.9,17.59994,78.1257,266.4722922,33:07.0,58,0.219476857,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961173,48,17.6020175,78.1269543,521.564,117.1437767,33:07.0,17.59994,78.1257,266.5298359,33:07.1,59,0.024488995,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961174,59,17.6020141,78.1269788,521.633,97.90078941,33:07.1,17.59994,78.1257,267.5085108,33:07.2,52,0.018105625,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961175,54,17.6020137,78.1270051,521.67,90.87135152,33:07.2,17.59994,78.1257,268.8934673,33:07.3,51,0.07413097,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961176,31,17.6020137,78.1270051,521.67,90,33:07.3,17.59994,78.1257,268.8934673,33:07.4,59,0.047863404,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961177,44,17.6020085,78.1270345,521.816,100.0302133,33:07.4,17.59994,78.1257,270.0169693,33:07.5,54,0.26153507,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961178,40,17.6019909,78.1270602,521.855,124.4043145,33:07.5,17.59994,78.1257,269.7975449,33:07.6,55,0.065764196,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961179,37,17.6019909,78.1270602,521.855,90,33:07.6,17.59994,78.1257,269.7975449,33:07.7,60,0.292759577,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961180,55,17.6019614,78.1270725,521.921,157.3663454,33:07.7,17.59994,78.1257,267.7367176,33:07.8,51,0.101068738,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961181,48,17.6019241,78.1270731,521.978,179.0784315,33:07.8,17.59994,78.1257,264.2993918,33:07.9,57,0.054635375,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961182,42,17.6019241,78.1270731,521.978,90,33:07.9,17.59994,78.1257,264.2993918,33:08.0,51,0.236909552,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961183,41,17.6018797,78.1270694,522.018,184.7636417,33:08.0,17.59994,78.1257,259.9732911,33:08.1,54,0.197612333,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961184,34,17.6018288,78.127066,522.062,183.8215459,33:08.1,17.59994,78.1257,255.0925294,33:08.2,58,0.149458715,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961185,35,17.6018288,78.127066,522.062,90,33:08.2,17.59994,78.1257,255.0925294,33:08.3,54,0.166609065,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961186,55,17.6016621,78.127055,512.556,184.4864701,33:08.3,17.59994,78.1257,239.360487,33:08.4,60,0.215760533,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961187,51,17.6016105,78.1270451,513.475,190.8608146,33:08.4,17.59994,78.1257,234.1552584,33:08.5,56,0.068536422,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961188,33,17.6016105,78.1270451,513.475,90,33:08.5,17.59994,78.1257,234.1552584,33:08.6,53,0.298900175,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961189,48,17.6015637,78.1270464,513.871,178.4088597,33:08.6,17.59994,78.1257,230.1343273,33:08.7,52,0.292437949,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961190,49,17.6015183,78.1270394,514.722,188.7651281,33:08.7,17.59994,78.1257,225.7281595,33:08.8,54,0.195097706,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961191,30,17.6015183,78.1270394,514.722,90,33:08.8,17.59994,78.1257,225.7281595,33:08.9,54,0.059862735,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961192,49,17.6014912,78.1270291,519.462,200.8104858,33:08.9,17.59994,78.1257,222.7012074,33:09.0,51,0.204068473,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961193,46,17.6014644,78.1270224,519.067,194.0362434,33:09.0,17.59994,78.1257,219.9479944,33:09.1,54,0.021659523,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961194,41,17.6014644,78.1270224,519.067,90,33:09.1,17.59994,78.1257,219.9479944,33:09.2,55,0.009195751,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961195,44,17.6014497,78.1270176,518.691,198.0834454,33:09.2,17.59994,78.1257,218.3650688,33:09.3,57,0.077304867,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961196,30,17.6014402,78.1270156,519.65,191.8886581,33:09.3,17.59994,78.1257,217.4180235,33:09.4,57,0.138786887,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961197,55,17.6014402,78.1270156,519.65,90,33:09.4,17.59994,78.1257,217.4180235,33:09.5,57,0.260481752,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961198,43,17.6014295,78.1270097,519.98,208.8724241,33:09.5,17.59994,78.1257,216.1042878,33:09.6,50,0.218150721,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961199,35,17.6014181,78.1270006,520.063,218.5984637,33:09.6,17.59994,78.1257,214.5132337,33:09.7,52,0.222811956,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961200,34,17.6014181,78.1270006,520.063,90,33:09.7,17.59994,78.1257,214.5132337,33:09.8,57,0.127648,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961201,59,17.6014071,78.1269873,520.079,230.4069493,33:09.8,17.59994,78.1257,212.6704092,33:09.9,55,0.103780498,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961202,40,17.6013985,78.1269687,520.14,245.185803,33:09.9,17.59994,78.1257,210.6740217,33:10.0,50,0.111311629,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961203,60,17.6013985,78.1269687,520.14,90,33:10.0,17.59994,78.1257,210.6740217,33:10.1,58,0.296294869,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961204,33,17.6013951,78.1269447,520.124,261.9367538,33:10.1,17.59994,78.1257,208.7664239,33:10.2,58,0.012032757,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961205,42,17.6013973,78.1269142,520.017,274.1256651,33:10.2,17.59994,78.1257,206.9302945,33:10.3,56,0.260109449,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961206,40,17.6013973,78.1269142,520.017,90,33:10.3,17.59994,78.1257,206.9302945,33:10.4,51,0.173602623,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961207,32,17.6014015,78.1268806,520.095,277.1250164,33:10.4,17.59994,78.1257,205.1043393,33:10.5,58,0.131584626,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961208,30,17.6014032,78.1268438,520.451,272.6449355,33:10.5,17.59994,78.1257,202.8998524,33:10.6,56,0.217577298,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961209,35,17.6014019,78.1268041,520.762,268.1244859,33:10.6,17.59994,78.1257,200.2968088,33:10.7,58,0.146000682,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961210,47,17.6014,78.1267638,520.867,267.3007089,33:10.7,17.59994,78.1257,197.6580747,33:10.8,58,0.262026971,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961211,53,17.6014,78.1267638,520.867,90,33:10.8,17.59994,78.1257,197.6580747,33:10.9,58,0.270210559,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961212,39,17.6014003,78.1267265,520.972,270.4608141,33:10.9,17.59994,78.1257,195.4575874,33:11.0,55,0.126516278,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961213,34,17.6014063,78.1266914,521.008,279.700392,33:11.0,17.59994,78.1257,193.9719319,33:11.1,51,0.083048339,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961214,52,17.6014063,78.1266914,521.008,90,33:11.1,17.59994,78.1257,193.9719319,33:11.2,57,0.177705099,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961215,39,17.6014226,78.1266578,520.971,295.878907,33:11.2,17.59994,78.1257,193.6070499,33:11.3,56,0.273709004,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961216,41,17.6014514,78.1266297,520.918,315.7048335,33:11.3,17.59994,78.1257,194.8178691,33:11.4,57,0.063198657,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961217,31,17.6014514,78.1266297,520.918,90,33:11.4,17.59994,78.1257,194.8178691,33:11.5,52,0.186889975,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961218,42,17.6014912,78.1266117,520.824,335.664601,33:11.5,17.59994,78.1257,197.7087712,33:11.6,52,0.189468066,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961219,37,17.6015387,78.1266036,520.711,350.3226486,33:11.6,17.59994,78.1257,201.9245563,33:11.7,59,0.219933907,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961220,31,17.6015387,78.1266036,520.711,90,33:11.7,17.59994,78.1257,201.9245563,33:11.8,58,0.039470306,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961221,49,17.6015938,78.1266009,520.738,357.1946468,33:11.8,17.59994,78.1257,207.2067405,33:11.9,59,0.214747489,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961222,30,17.6016504,78.1265975,513.008,356.562335,33:11.9,17.59994,78.1257,212.6505947,33:12.0,58,0.272709756,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961223,60,17.6016504,78.1265975,513.008,90,33:12.0,17.59994,78.1257,212.6505947,33:12.1,56,0.053904933,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961224,34,17.6017231,78.1265989,511.733,1.103221177,33:12.1,17.59994,78.1257,219.9745,33:12.2,57,0.071262997,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961225,38,17.6017955,78.1265972,512.673,358.6549043,33:12.2,17.59994,78.1257,227.1820067,33:12.3,59,0.291418528,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961226,46,17.6017955,78.1265972,512.673,90,33:12.3,17.59994,78.1257,227.1820067,33:12.4,56,0.054293086,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961227,38,17.6018697,78.1265986,513.719,1.080924198,33:12.4,17.59994,78.1257,234.7606586,33:12.5,56,0.256315528,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961228,40,17.6019442,78.126597,514.695,358.7696758,33:12.5,17.59994,78.1257,242.2890142,33:12.6,52,0.147683357,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961229,44,17.6019442,78.126597,514.695,90,33:12.6,17.59994,78.1257,242.2890142,33:12.7,55,0.074169322,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961230,53,17.602013,78.1265979,521.337,0.749466007,33:12.7,17.59994,78.1257,249.3801114,33:12.8,57,0.26122497,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961231,35,17.6020856,78.1265965,521.226,358.8952597,33:12.8,17.59994,78.1257,256.8054469,33:12.9,53,0.133591577,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961232,52,17.6020856,78.1265965,521.226,90,33:12.9,17.59994,78.1257,256.8054469,33:13.0,52,0.154445206,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961233,32,17.6021545,78.1265947,521.176,358.5034986,33:13.0,17.59994,78.1257,263.8696432,33:13.1,53,0.107770011,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961234,59,17.6022176,78.126592,512.941,357.5498527,33:13.1,17.59994,78.1257,270.3288289,33:13.2,52,0.177885255,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961235,60,17.6022176,78.126592,512.941,90,33:13.2,17.59994,78.1257,270.3288289,33:13.3,52,0.049057162,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961236,46,17.6022789,78.1265927,512.002,0.654246391,33:13.3,17.59994,78.1257,276.7502509,33:13.4,54,0.117324461,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961237,34,17.6023347,78.1265896,512.878,356.8201699,33:13.4,17.59994,78.1257,282.4791617,33:13.5,59,0.290823697,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961238,59,17.6023347,78.1265896,512.878,90,33:13.5,17.59994,78.1257,282.4791617,33:13.6,55,0.07744003,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961239,57,17.6023853,78.1265902,513.498,0.679364768,33:13.6,17.59994,78.1257,287.8099025,33:13.7,52,0.197020999,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961240,41,17.602435,78.1265894,513.969,359.0778136,33:13.7,17.59994,78.1257,293.0091973,33:13.8,51,0.097557019,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
